"","ID","Model","AIC","AICc","BIC","Response.var","Response.group","Curve.classification"
"1588","318","Briere","1389.46137499377","1389.52898062757","1404.99466454772","net photosynthesis rate","Photosynthesis","unimodal"
"1589","318","Cubic","1282.05862670898","1282.17162105927","1301.47523865143","net photosynthesis rate","Photosynthesis","unimodal"
"1590","318","Quadratic","1282.14755377722","1282.21515941103","1297.68084333118","net photosynthesis rate","Photosynthesis","unimodal"
"1591","319","Yan and Hunt","50.4618938870082","Inf","48.5090834491787","net photosynthesis rate","Photosynthesis","unimodal"
"1592","319","Briere2","67.0046932617124","Inf","65.0518828238829","net photosynthesis rate","Photosynthesis","unimodal"
"1593","319","Briere","51.2601709528727","75.2601709528727","49.6979226026091","net photosynthesis rate","Photosynthesis","unimodal"
"1594","319","Cubic","49.9886660672343","Inf","48.0358556294048","net photosynthesis rate","Photosynthesis","unimodal"
"1595","319","Quadratic","48.7948559993016","72.7948559993016","47.232607649038","net photosynthesis rate","Photosynthesis","unimodal"
"1596","320","Yan and Hunt","-31.0322910118801","-24.3656243452135","-29.0428146478883","respiration rate","Respiration","rising"
"1597","320","Briere2","-31.1410854753442","-24.4744188086775","-29.1516091113523","respiration rate","Respiration","rising"
"1598","320","Briere","-32.9516289160736","-29.5230574875021","-31.3600478248801","respiration rate","Respiration","rising"
"1599","320","Cubic","-32.3462512758095","-25.6795846091428","-30.3567749118176","respiration rate","Respiration","rising"
"1600","320","Quadratic","-33.2698611721968","-29.8412897436254","-31.6782800810033","respiration rate","Respiration","rising"
"1601","321","Yan and Hunt","-36.863364766259","-33.2270011298953","-33.0004211550601","respiration rate","Respiration","rising"
"1602","321","Briere2","-36.5226666590414","-32.8863030226778","-32.6597230478425","respiration rate","Respiration","rising"
"1603","321","Briere","-35.3836886742778","-33.3836886742778","-32.2933337853187","respiration rate","Respiration","rising"
"1604","321","Cubic","-37.4407560371458","-33.8043924007822","-33.5778124259469","respiration rate","Respiration","rising"
"1605","321","Quadratic","-39.3366444052605","-37.3366444052605","-36.2462895163014","respiration rate","Respiration","rising"
"1606","322","Yan and Hunt","61.1794995918096","63.2847627497043","67.0697687435493","gross photosynthesis rate","Photosynthesis","non-typical"
"1607","322","Briere2","61.4134415231639","63.5187046810586","67.3037106749036","gross photosynthesis rate","Photosynthesis","non-typical"
"1608","322","Briere","59.4461842725224","60.6461842725224","64.1583995939141","gross photosynthesis rate","Photosynthesis","non-typical"
"1609","322","Cubic","61.1728067766452","63.27806993454","67.0630759283849","gross photosynthesis rate","Photosynthesis","non-typical"
"1610","322","Quadratic","61.926455038061","63.126455038061","66.6386703594528","gross photosynthesis rate","Photosynthesis","non-typical"
"1611","323","Yan and Hunt","131.517692301137","132.946263729709","139.00023010847","gross photosynthesis rate","Photosynthesis","non-typical"
"1612","323","Briere2","131.517606389933","132.946177818504","139.000144197265","gross photosynthesis rate","Photosynthesis","non-typical"
"1613","323","Briere","129.584535310208","130.412121517105","135.570565556074","gross photosynthesis rate","Photosynthesis","non-typical"
"1614","323","Cubic","131.520688449396","132.949259877968","139.003226256729","gross photosynthesis rate","Photosynthesis","non-typical"
"1615","323","Quadratic","129.563872011864","130.391458218761","135.54990225773","gross photosynthesis rate","Photosynthesis","non-typical"
"1616","324","Yan and Hunt","-40.2029931813239","-34.4887074670381","-37.7784599323839","net photosynthesis rate","Photosynthesis","rising"
"1617","324","Briere2","-45.2254404575157","-39.51115474323","-42.8009072085757","net photosynthesis rate","Photosynthesis","rising"
"1618","324","Briere","-28.8301795072687","-25.8301795072687","-26.8905529081167","net photosynthesis rate","Photosynthesis","rising"
"1619","324","Cubic","-21.2355377658531","-15.5212520515674","-18.8110045169131","net photosynthesis rate","Photosynthesis","rising"
"1620","324","Quadratic","3.46647311581571","6.46647311581572","5.40609971496772","net photosynthesis rate","Photosynthesis","rising"
"1621","325","Yan and Hunt","-6.58356084132613","13.4164391586739","-6.85401009604956","net photosynthesis rate","Photosynthesis","unimodal"
"1622","325","Briere2","1.78781677632377","21.7878167763238","1.51736752160034","net photosynthesis rate","Photosynthesis","unimodal"
"1623","325","Briere","18.1103958428389","26.1103958428389","17.8940364390601","net photosynthesis rate","Photosynthesis","unimodal"
"1624","325","Cubic","-5.25347868614054","14.7465213138595","-5.52392794086397","net photosynthesis rate","Photosynthesis","unimodal"
"1625","325","Quadratic","0.327554409533102","8.3275544095331","0.111195005754355","net photosynthesis rate","Photosynthesis","unimodal"
"1626","326","Yan and Hunt","16.7813784385889","30.1147117719223","17.1785861469881","net photosynthesis rate","Photosynthesis","unimodal"
"1627","326","Briere2","25.5091870208743","38.8425203542077","25.9063947292735","net photosynthesis rate","Photosynthesis","unimodal"
"1628","326","Briere","24.1266059170328","30.1266059170328","24.4443720837522","net photosynthesis rate","Photosynthesis","unimodal"
"1629","326","Cubic","15.8558975886936","29.1892309220269","16.2531052970927","net photosynthesis rate","Photosynthesis","unimodal"
"1630","326","Quadratic","25.1075876267488","31.1075876267488","25.4253537934682","net photosynthesis rate","Photosynthesis","unimodal"
"1631","327","Yan and Hunt","10.1744581006033","20.1744581006033","11.1605809872844","net photosynthesis rate","Photosynthesis","unimodal"
"1632","327","Briere2","17.093030359001","27.093030359001","18.0791532456821","net photosynthesis rate","Photosynthesis","unimodal"
"1633","327","Briere","42.1504275134202","46.9504275134202","42.9393258227651","net photosynthesis rate","Photosynthesis","unimodal"
"1634","327","Cubic","9.92645608407967","19.9264560840797","10.9125789707608","net photosynthesis rate","Photosynthesis","unimodal"
"1635","327","Quadratic","9.7342638084663","14.5342638084663","10.5231621178112","net photosynthesis rate","Photosynthesis","unimodal"
"1636","328","Yan and Hunt","27.7288887456032","41.0622220789365","28.1260964540024","net photosynthesis rate","Photosynthesis","rising"
"1637","328","Briere2","34.592329147162","47.9256624804953","34.9895368555612","net photosynthesis rate","Photosynthesis","rising"
"1638","328","Briere","34.0776028165035","40.0776028165035","34.3953689832229","net photosynthesis rate","Photosynthesis","rising"
"1639","328","Cubic","24.9926450324749","38.3259783658082","25.389852740874","net photosynthesis rate","Photosynthesis","rising"
"1640","328","Quadratic","27.7907388357103","33.7907388357103","28.1085050024297","net photosynthesis rate","Photosynthesis","rising"
"1641","329","Yan and Hunt","14.4107118465867","27.74404517992","14.8079195549858","net photosynthesis rate","Photosynthesis","rising"
"1642","329","Briere2","26.4761607083131","39.8094940416464","26.8733684167122","net photosynthesis rate","Photosynthesis","rising"
"1643","329","Briere","28.5550546254759","34.5550546254758","28.8728207921952","net photosynthesis rate","Photosynthesis","rising"
"1644","329","Cubic","-16.7306398794276","-3.39730654609424","-16.3334321710284","net photosynthesis rate","Photosynthesis","rising"
"1645","329","Quadratic","24.2154428042761","30.2154428042761","24.5332089709955","net photosynthesis rate","Photosynthesis","rising"
"1646","330","Yan and Hunt","37.4845256154707","57.4845256154707","37.2140763607472","net photosynthesis rate","Photosynthesis","rising"
"1647","330","Briere2","39.8580827370821","59.8580827370821","39.5876334823587","net photosynthesis rate","Photosynthesis","rising"
"1648","330","Briere","38.8789929819925","46.8789929819925","38.6626335782137","net photosynthesis rate","Photosynthesis","rising"
"1649","330","Cubic","34.9747905308242","54.9747905308242","34.7043412761007","net photosynthesis rate","Photosynthesis","rising"
"1650","330","Quadratic","43.6515403393751","51.6515403393751","43.4351809355963","net photosynthesis rate","Photosynthesis","rising"
"1651","331","Yan and Hunt","5.29378250706073","25.2937825070607","5.02333325233729","net photosynthesis rate","Photosynthesis","unimodal"
"1652","331","Briere2","19.3453927453133","39.3453927453133","19.0749434905899","net photosynthesis rate","Photosynthesis","unimodal"
"1653","331","Briere","26.8719552082192","34.8719552082192","26.6555958044404","net photosynthesis rate","Photosynthesis","unimodal"
"1654","331","Cubic","4.02127721122863","24.0212772112286","3.7508279565052","net photosynthesis rate","Photosynthesis","unimodal"
"1655","331","Quadratic","7.26383852037676","15.2638385203768","7.04747911659801","net photosynthesis rate","Photosynthesis","unimodal"
"1656","332","Yan and Hunt","38.916522907509","52.2498562408423","39.3137306159082","net photosynthesis rate","Photosynthesis","unimodal"
"1657","332","Briere2","42.012932375685","55.3462657090183","42.4101400840842","net photosynthesis rate","Photosynthesis","unimodal"
"1658","332","Briere","40.3300484478661","46.3300484478661","40.6478146145854","net photosynthesis rate","Photosynthesis","unimodal"
"1659","332","Cubic","39.2571940323737","52.590527365707","39.6544017407729","net photosynthesis rate","Photosynthesis","unimodal"
"1660","332","Quadratic","41.7442045754185","47.7442045754185","42.0619707421378","net photosynthesis rate","Photosynthesis","unimodal"
"1661","333","Yan and Hunt","19.0005199402626","32.3338532735959","19.3977276486618","net photosynthesis rate","Photosynthesis","unimodal"
"1662","333","Briere2","39.9653488808746","53.2986822142079","40.3625565892737","net photosynthesis rate","Photosynthesis","unimodal"
"1663","333","Briere","65.8705939380488","71.8705939380488","66.1883601047681","net photosynthesis rate","Photosynthesis","unimodal"
"1664","333","Cubic","19.6843550098651","33.0176883431984","20.0815627182643","net photosynthesis rate","Photosynthesis","unimodal"
"1665","333","Quadratic","25.2927553079742","31.2927553079742","25.6105214746936","net photosynthesis rate","Photosynthesis","unimodal"
"1666","334","Yan and Hunt","43.5412676068248","56.8746009401581","43.938475315224","net photosynthesis rate","Photosynthesis","unimodal"
"1667","334","Briere2","42.6976566675184","56.0309900008517","43.0948643759176","net photosynthesis rate","Photosynthesis","unimodal"
"1668","334","Briere","43.9683009204598","49.9683009204598","44.2860670871792","net photosynthesis rate","Photosynthesis","unimodal"
"1669","334","Cubic","44.0461996808853","57.3795330142186","44.4434073892845","net photosynthesis rate","Photosynthesis","unimodal"
"1670","334","Quadratic","43.1767226100558","49.1767226100558","43.4944887767752","net photosynthesis rate","Photosynthesis","unimodal"
"1671","335","Yan and Hunt","35.7891360454976","49.122469378831","36.1863437538968","net photosynthesis rate","Photosynthesis","unimodal"
"1672","335","Briere2","35.9155216169108","49.2488549502442","36.31272932531","net photosynthesis rate","Photosynthesis","unimodal"
"1673","335","Briere","47.1684245664909","53.1684245664909","47.4861907332103","net photosynthesis rate","Photosynthesis","unimodal"
"1674","335","Cubic","35.5573148303911","48.8906481637244","35.9545225387903","net photosynthesis rate","Photosynthesis","unimodal"
"1675","335","Quadratic","33.7986277368161","39.7986277368161","34.1163939035355","net photosynthesis rate","Photosynthesis","unimodal"
"1676","336","Yan and Hunt","35.4773847288707","48.810718062204","35.8745924372699","net photosynthesis rate","Photosynthesis","rising"
"1677","336","Briere2","47.1073195597329","60.4406528930662","47.5045272681321","net photosynthesis rate","Photosynthesis","rising"
"1678","336","Briere","47.6972507735108","53.6972507735108","48.0150169402301","net photosynthesis rate","Photosynthesis","rising"
"1679","336","Cubic","35.7528751508479","49.0862084841813","36.1500828592471","net photosynthesis rate","Photosynthesis","rising"
"1680","336","Quadratic","49.4863640295834","55.4863640295834","49.8041301963027","net photosynthesis rate","Photosynthesis","rising"
"1681","337","Yan and Hunt","25.7718535639405","35.7718535639405","26.7579764506216","net photosynthesis rate","Photosynthesis","unimodal"
"1682","337","Briere2","42.2934101885806","52.2934101885806","43.2795330752617","net photosynthesis rate","Photosynthesis","unimodal"
"1683","337","Briere","44.1732508207171","48.9732508207171","44.962149130062","net photosynthesis rate","Photosynthesis","unimodal"
"1684","337","Cubic","25.2703510601418","35.2703510601418","26.2564739468229","net photosynthesis rate","Photosynthesis","unimodal"
"1685","337","Quadratic","34.3933406309793","39.1933406309793","35.1822389403241","net photosynthesis rate","Photosynthesis","unimodal"
